path,package_or_target,target_kind,source_kind,role,line_count,imports,major_types,implemented_responsibility,migration_leftover_count,migration_leftovers,cleanup_notes,test_coverage_signal,repo_skill_alignment,general_best_practice_alignment,risk_level,print_count,logger_calls_inside_debug_count,task_detached_count,userdefaults_did_change_count,geometry_reader_count,public_declaration_count,public_doc_comment_count
Packages/EnsembleUI/Sources/Screens/Library/AlbumsView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,703,EnsembleCore; SwiftUI,struct AlbumsView; struct AlbumSection; struct AlbumDetailView,"Implements AlbumsView, AlbumSection, AlbumDetailView for user-facing swiftui screens and root navigation surfaces.",0,,Medium-large file: keep an eye on responsibility creep. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Observation usage should be checked against iOS 15 performance guidance.",No print usage found. Public API documentation appears incomplete (0/6 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,0,0,0,4,6,0
Packages/EnsembleUI/Sources/Screens/Library/ArtistsView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,1161,EnsembleCore; Nuke; SwiftUI; UIKit,struct ArtistsView; enum PresentationMode; struct ArtistSection; struct ArtistHeroToolbarBackgroundPreferenceKey; struct ArtistDetailScrollEdgeEffectModifier; struct ArtistDetailView; struct ArtistDetailToolbarBleedModifier,"Implements ArtistsView, PresentationMode, ArtistSection, ArtistHeroToolbarBackgroundPreferenceKey for user-facing swiftui screens and root navigation surfaces.",0,,Large file: audit for nested helpers or policy seams that can move to existing shared owners. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Observation usage should be checked against iOS 15 performance guidance.",No print usage found. Public API documentation appears incomplete (0/7 declarations with immediate doc comments). Large file; review cohesive type/extension boundaries over time. GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,0,0,0,5,7,0
Packages/EnsembleUI/Sources/Screens/Library/FavoritesView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,340,AppKit; EnsembleCore; SwiftUI; UIKit,struct FavoritesView,Implements FavoritesView for user-facing swiftui screens and root navigation surfaces.,0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,1,3,1
Packages/EnsembleUI/Sources/Screens/Library/GenresView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,284,EnsembleCore; SwiftUI,struct GenresView; enum PresentationMode; struct GenreDetailContentView,"Implements GenresView, PresentationMode, GenreDetailContentView for user-facing swiftui screens and root navigation surfaces.",0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Observation usage should be checked against iOS 15 performance guidance.",No print usage found. Public API documentation appears incomplete (0/4 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,0,0,0,1,4,0
Packages/EnsembleUI/Sources/Screens/Library/MoodTracksView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,342,AppKit; EnsembleCore; SwiftUI; UIKit,struct MoodTracksView,Implements MoodTracksView for user-facing swiftui screens and root navigation surfaces.,0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,1,3,0
Packages/EnsembleUI/Sources/Screens/Library/PlaylistsView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,1407,EnsembleCore; SwiftUI,extension Notification.Name; struct PlaylistsView; enum PresentationMode; struct PlaylistsNewButton; struct PlaylistLoadingRow; struct PlaylistDetailView; struct CreatePlaylistView,"Implements PlaylistsView, PresentationMode, PlaylistsNewButton, PlaylistLoadingRow for user-facing swiftui screens and root navigation surfaces.",0,,Large file: audit for nested helpers or policy seams that can move to existing shared owners. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,Obvious related tests: Packages/EnsembleCore/Tests/PlaylistDetailViewModelTests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Observation usage should be checked against iOS 15 performance guidance.",No print usage found. Public API documentation appears incomplete (0/7 declarations with immediate doc comments). Large file; review cohesive type/extension boundaries over time. GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,0,0,0,3,7,0
Packages/EnsembleUI/Sources/Screens/Library/SongsView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,653,AppKit; EnsembleCore; Nuke; SwiftUI; UIKit,struct SongsView,Implements SongsView for user-facing swiftui screens and root navigation surfaces.,0,,Medium-large file: keep an eye on responsibility creep. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Observation usage should be checked against iOS 15 performance guidance.",No print usage found. Public API documentation appears incomplete (0/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,0,0,0,3,3,0
Packages/EnsembleUI/Sources/Screens/NowPlaying/ExternalDisplayNowPlayingView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,208,EnsembleCore; SwiftUI,struct ExternalDisplayNowPlayingView,Implements ExternalDisplayNowPlayingView for user-facing swiftui screens and root navigation surfaces.,0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,1,3,1
Packages/EnsembleUI/Sources/Screens/NowPlaying/NowPlayingSheetView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,237,EnsembleCore; SwiftUI,struct NowPlayingSheetView,Implements NowPlayingSheetView for user-facing swiftui screens and root navigation surfaces.,0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,1,3,1
Packages/EnsembleUI/Sources/Screens/NowPlaying/NowPlayingViewportRoot.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,423,AppKit; EnsembleCore; SwiftUI,struct NowPlayingViewportRoot; enum LayoutMode; struct MacNowPlayingChromeCoordinatorBridge; class Coordinator; class WindowObservationView,"Implements NowPlayingViewportRoot, LayoutMode, MacNowPlayingChromeCoordinatorBridge, Coordinator for user-facing swiftui screens and root navigation surfaces.",0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,"Obvious related tests: Packages/EnsembleCore/Tests/BackgroundRefreshCoordinatorTests.swift, Packages/EnsembleCore/Tests/DownloadQueueCoordinatorTests.swift, Packages/EnsembleCore/Tests/NavigationCoordinatorTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadBackgroundCoordinatorTests.swift (+11 more).","Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,1,0,0
Packages/EnsembleUI/Sources/Screens/Root/AuxiliaryPresentationContainer.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,106,EnsembleCore; SwiftUI,struct AuxiliaryDismissToolbarModifier; struct ProfilePresentationContainer; struct DownloadsPresentationContainer; struct AuxiliaryPresentationView,"Implements AuxiliaryDismissToolbarModifier, ProfilePresentationContainer, DownloadsPresentationContainer, AuxiliaryPresentationView for user-facing swiftui screens and root navigation surfaces.",1,L47: /// Legacy alias for backwards compatibility,Triage legacy/migration/deprecated markers before new work in this area.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Contains migration/legacy/cleanup markers for follow-up triage.",No print usage found. Public API documentation appears incomplete (0/9 declarations with immediate doc comments).,medium,0,0,0,0,0,9,0
Packages/EnsembleUI/Sources/Screens/Root/MainTabView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,1896,Combine; EnsembleCore; SwiftUI,struct MainTabView; struct iOS15TabBarHider; class TabBarProbeView; struct NestedNavigationLink; struct SidebarView; struct SidebarPlaylistItem; enum CompactColumnPreference; struct SidebarPlaylistDragDropHost; extension View,"Implements MainTabView, iOS15TabBarHider, TabBarProbeView, NestedNavigationLink for user-facing swiftui screens and root navigation surfaces.",0,,Large file: audit for nested helpers or policy seams that can move to existing shared owners. | Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Needs logging-policy review: logger calls appear inside #if DEBUG. Observation usage should be checked against iOS 15 performance guidance. Oversized responsibility surface remains a skill-aligned cleanup candidate, not a behavior bug by itself.",No print usage found. Public API documentation appears incomplete (1/6 declarations with immediate doc comments). File size is far beyond common maintainability norms; prefer cohesive APIs and smaller responsibility boundaries. GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,1,0,0,2,6,1
Packages/EnsembleUI/Sources/Screens/Root/MoreView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,541,EnsembleCore; SwiftUI; UIKit,struct MoreView; enum EditTabDropSection; struct EditTabsView; extension View; struct TabRowFramePreferenceKey; struct TabBarSectionDropDelegate; struct AvailableDropDelegate,"Implements MoreView, EditTabDropSection, EditTabsView, TabRowFramePreferenceKey for user-facing swiftui screens and root navigation surfaces.",7,L417: cleanup() | L442: cleanup() | L479: private func cleanup() { | L506: cleanup() | L516: cleanup() | L525: cleanup() | L536: private func cleanup() {,Triage legacy/migration/deprecated markers before new work in this area. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Observation usage should be checked against iOS 15 performance guidance. Contains migration/legacy/cleanup markers for follow-up triage.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,0,0,0,1,3,1
Packages/EnsembleUI/Sources/Screens/Root/NavigationCoordinator+Bindings.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,12,EnsembleCore; SwiftUI,extension NavigationCoordinator,Provides Navigation Coordinator extension for Bindings support for user-facing swiftui screens and root navigation surfaces.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/Screens/Root/NavigationDestinationFactory.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,73,EnsembleCore; SwiftUI,struct NavigationDestinationFactory,Implements NavigationDestinationFactory for user-facing swiftui screens and root navigation surfaces.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/Screens/Root/RootView.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,507,Combine; EnsembleCore; SwiftUI; UIKit,enum RootChromeCoordinateSpace; struct RootChromeRegistration; struct RootChromeLayout; struct RootChromeRegistrationPreferenceKey; struct RootChromeFrameRegistrationView; struct RootMiniPlayerOverlay; struct RootMiniPlayerOverlayHost; struct RootView; struct NowPlayingPresentationModifier,"Implements RootChromeCoordinateSpace, RootChromeRegistration, RootChromeLayout, RootChromeRegistrationPreferenceKey for user-facing swiftui screens and root navigation surfaces.",0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops. | Confirm observed objects are focused projections or short-lived surfaces under iOS 15 performance rules.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules. Observation usage should be checked against iOS 15 performance guidance.",No print usage found. Public API documentation appears incomplete (0/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,medium,0,0,0,0,1,3,0
Packages/EnsembleUI/Sources/Screens/Root/SidebarSelection.swift,EnsembleUI,Package,Sources,User-facing SwiftUI screens and root navigation surfaces,46,EnsembleCore,enum SidebarSelection,Implements SidebarSelection for user-facing swiftui screens and root navigation surfaces.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleUI/Tests/NavigationRootHelperTests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/1 declarations with immediate doc comments).,low,0,0,0,0,0,1,0
Packages/EnsembleUI/Sources/Sheets/DesktopSheetScaffold.swift,EnsembleUI,Package,Sources,"Reusable sheets, editor scaffolds, and share presenters",62,SwiftUI,struct DesktopSheetScaffold,"Implements DesktopSheetScaffold for reusable sheets, editor scaffolds, and share presenters.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments).,low,0,0,0,0,0,3,1
Packages/EnsembleUI/Sources/Sheets/HubOrderingSheet.swift,EnsembleUI,Package,Sources,"Reusable sheets, editor scaffolds, and share presenters",283,EnsembleCore; SwiftUI,struct HubOrderingSheet; struct HubDisplayInfo,"Implements HubOrderingSheet, HubDisplayInfo for reusable sheets, editor scaffolds, and share presenters.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments).,low,0,0,0,0,0,3,1
Packages/EnsembleUI/Sources/Sheets/MacAuxiliaryWindowScaffold.swift,EnsembleUI,Package,Sources,"Reusable sheets, editor scaffolds, and share presenters",39,AppKit; SwiftUI,struct MacAuxiliaryWindowScaffold,"Implements MacAuxiliaryWindowScaffold for reusable sheets, editor scaffolds, and share presenters.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments).,low,0,0,0,0,0,3,1
Packages/EnsembleUI/Sources/Sheets/MetadataEditSheet.swift,EnsembleUI,Package,Sources,"Reusable sheets, editor scaffolds, and share presenters",143,EnsembleCore; SwiftUI,class ContextMenuMetadataEditorCoordinator; struct Request; struct MetadataEditSheet; enum ItemKind,"Implements ContextMenuMetadataEditorCoordinator, Request, MetadataEditSheet, ItemKind for reusable sheets, editor scaffolds, and share presenters.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/PlaylistMutationWorkflowTests.swift, Packages/EnsembleCore/Tests/TrackRatingMutationWorkflowTests.swift.","Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/Sheets/PlaylistActionSheets.swift,EnsembleUI,Package,Sources,"Reusable sheets, editor scaffolds, and share presenters",319,EnsembleCore; SwiftUI,struct PlaylistPickerSheet,"Implements PlaylistPickerSheet for reusable sheets, editor scaffolds, and share presenters.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/3 declarations with immediate doc comments).,low,0,0,0,0,0,3,0
Packages/EnsembleUI/Sources/Sheets/ShareSheet.swift,EnsembleUI,Package,Sources,"Reusable sheets, editor scaffolds, and share presenters",85,AppKit; EnsembleCore; SwiftUI; UIKit,enum ShareSheetPresenter,"Implements ShareSheetPresenter for reusable sheets, editor scaffolds, and share presenters.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public declarations appear documented by immediate doc comments.,low,0,0,0,0,0,1,1
Packages/EnsembleUI/Sources/Sheets/TextInputView.swift,EnsembleUI,Package,Sources,"Reusable sheets, editor scaffolds, and share presenters",126,SwiftUI,struct TextInputView,"Implements TextInputView for reusable sheets, editor scaffolds, and share presenters.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/StageFlow/SongsStageFlowAlbum.swift,EnsembleUI,Package,Sources,CoverFlow/StageFlow music browsing experience,55,EnsembleCore,struct SongsStageFlowAlbum; enum SongsStageFlowAlbumBuilder,"Implements SongsStageFlowAlbum, SongsStageFlowAlbumBuilder for coverflow/stageflow music browsing experience.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleUI/Tests/StageFlowTests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/StageFlow/StageFlowItemView.swift,EnsembleUI,Package,Sources,CoverFlow/StageFlow music browsing experience,82,EnsembleCore; SwiftUI,struct StageFlowItemView; extension StageFlowItemView,Implements StageFlowItemView for coverflow/stageflow music browsing experience.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/StageFlow/StageFlowTrackPanel.swift,EnsembleUI,Package,Sources,CoverFlow/StageFlow music browsing experience,267,EnsembleCore; SwiftUI,enum StageFlowContentType; struct StageFlowTrackLoader; struct StageFlowTrackPanel,"Implements StageFlowContentType, StageFlowTrackLoader, StageFlowTrackPanel for coverflow/stageflow music browsing experience.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/StageFlow/StageFlowView.swift,EnsembleUI,Package,Sources,CoverFlow/StageFlow music browsing experience,748,EnsembleCore; SwiftUI; UIKit,struct StageFlowLayoutMetrics; struct StageFlowItemLayout; enum StageFlowLayoutModel; struct StageFlowView,"Implements StageFlowLayoutMetrics, StageFlowItemLayout, StageFlowLayoutModel, StageFlowView for coverflow/stageflow music browsing experience.",0,,Medium-large file: keep an eye on responsibility creep. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops.,Obvious related tests: Packages/EnsembleUI/Tests/StageFlowTests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,1,0,0
Packages/EnsembleUI/Sources/TrackLists/AppKit/MacNativeTrackTableView.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,875,AppKit; EnsembleCore; Nuke; SwiftUI,struct MacNativeTrackTableView; class Coordinator; class MacNativeContextMenuTableView; class MacNativeTrackScrollView; class MacNativeTrackHostingCell; extension NSEdgeInsets; class MacNativeTrackSectionCell; class MacNativeTrackTableCell; extension NSUserInterfaceItemIdentifier,"Implements MacNativeTrackTableView, Coordinator, MacNativeContextMenuTableView, MacNativeTrackScrollView for swiftui/uikit/appkit track list backends and row interactions.",0,,Medium-large file: keep an eye on responsibility creep.,"Obvious related tests: Packages/EnsembleCore/Tests/BackgroundRefreshCoordinatorTests.swift, Packages/EnsembleCore/Tests/DownloadQueueCoordinatorTests.swift, Packages/EnsembleCore/Tests/NavigationCoordinatorTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadBackgroundCoordinatorTests.swift (+11 more).","Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Large file; review cohesive type/extension boundaries over time.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/TrackLists/MediaTrackList.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,1351,EnsembleCore; Nuke; SwiftUI; UIKit,class DeferredLayoutTableView; class TrackTableViewCell; struct MediaTrackList; class Coordinator,"Implements DeferredLayoutTableView, TrackTableViewCell, MediaTrackList, Coordinator for swiftui/uikit/appkit track list backends and row interactions.",0,,Large file: audit for nested helpers or policy seams that can move to existing shared owners.,"Obvious related tests: Packages/EnsembleCore/Tests/BackgroundRefreshCoordinatorTests.swift, Packages/EnsembleCore/Tests/DownloadQueueCoordinatorTests.swift, Packages/EnsembleCore/Tests/NavigationCoordinatorTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadBackgroundCoordinatorTests.swift (+11 more).","Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/22 declarations with immediate doc comments). Large file; review cohesive type/extension boundaries over time.,medium,0,0,0,0,0,22,0
Packages/EnsembleUI/Sources/TrackLists/NativeMediaTableActionBuilder.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,308,AppKit; EnsembleCore; SwiftUI; UIKit,enum TrackActionPresentation; enum NativeMediaTableActionBuilder; enum NativeMediaTableActionBuilder,"Implements TrackActionPresentation, NativeMediaTableActionBuilder, NativeMediaTableActionBuilder for swiftui/uikit/appkit track list backends and row interactions.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleUI/Tests/EnsembleUITests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/TrackLists/NativeTrackListConfiguration.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,104,EnsembleCore; SwiftUI,struct NativeTrackListConfiguration,Implements NativeTrackListConfiguration for swiftui/uikit/appkit track list backends and row interactions.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleUI/Tests/EnsembleUITests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/16 declarations with immediate doc comments).,low,0,0,0,0,0,16,1
Packages/EnsembleUI/Sources/TrackLists/NativeTrackListSections.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,69,EnsembleCore; SwiftUI,struct NativeTrackListSection; enum NativeTrackListFlattenedRow; enum NativeTrackListFlattening,"Implements NativeTrackListSection, NativeTrackListFlattenedRow, NativeTrackListFlattening for swiftui/uikit/appkit track list backends and row interactions.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleUI/Tests/EnsembleUITests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (2/6 declarations with immediate doc comments).,low,0,0,0,0,0,6,2
Packages/EnsembleUI/Sources/TrackLists/QueueTableView.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,759,EnsembleCore; Nuke; SwiftUI; UIKit,class QueueItemCell; class IntrinsicTableView; struct QueueTableView; class Coordinator; struct QueueSection; enum SectionType,"Implements QueueItemCell, IntrinsicTableView, QueueTableView, Coordinator for swiftui/uikit/appkit track list backends and row interactions.",0,,Medium-large file: keep an eye on responsibility creep.,"Obvious related tests: Packages/EnsembleCore/Tests/BackgroundRefreshCoordinatorTests.swift, Packages/EnsembleCore/Tests/DownloadQueueCoordinatorTests.swift, Packages/EnsembleCore/Tests/NavigationCoordinatorTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadBackgroundCoordinatorTests.swift (+11 more).","Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/24 declarations with immediate doc comments). Large file; review cohesive type/extension boundaries over time.,low,0,0,0,0,0,24,0
Packages/EnsembleUI/Sources/TrackLists/SongsTrackListHost.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,291,AppKit; EnsembleCore; Nuke; SwiftUI; UIKit,struct SongsTrackListHost,Implements SongsTrackListHost for swiftui/uikit/appkit track list backends and row interactions.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/6 declarations with immediate doc comments).,low,0,0,0,0,0,6,1
Packages/EnsembleUI/Sources/TrackLists/StandardSwipeActions.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,212,EnsembleCore; SwiftUI,extension View; extension View; struct ClearScrollContentBackgroundModifier,Implements ClearScrollContentBackgroundModifier for swiftui/uikit/appkit track list backends and row interactions.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
